date	html	pdf	abstract	epdf
2013-02-01	14	18	2	0
2013-03-01	31	8	10	0
2013-04-01	51	18	14	0
2013-05-01	27	7	1	0
2013-06-01	7	6	4	0
2013-07-01	14	19	5	0
2013-08-01	14	20	5	0
2013-09-01	22	11	2	0
2013-10-01	9	4	4	0
2013-11-01	46	14	3	0
2013-12-01	35	11	2	0
2014-01-01	28	8	8	0
2014-02-01	13	8	0	0
2014-03-01	22	11	3	0
2014-04-01	16	12	3	0
2014-05-01	16	17	2	0
2014-06-01	12	9	2	0
2014-07-01	31	17	15	0
2014-08-01	10	12	1	0
2014-09-01	17	5	1	0
2014-10-01	17	4	1	0
2014-11-01	24	17	2	0
2014-12-01	49	3	4	0
2015-01-01	40	6	4	0
2015-02-01	13	3	2	0
2015-03-01	23	12	5	0
2015-04-01	19	4	3	0
2015-05-01	39	17	8	0
2015-06-01	43	10	1	2
2015-07-01	8	5	1	0
2015-08-01	20	11	0	0
2015-09-01	17	14	4	0
2015-10-01	26	4	3	0
2015-11-01	28	5	2	0
2015-12-01	29	3	0	0
2016-01-01	19	8	1	0
2016-02-01	17	15	2	0
2016-03-01	20	8	0	0
2016-04-01	21	13	0	0
