date	html	pdf	abstract	epdf
2012-11-01	14	14	3	0
2012-12-01	21	18	5	0
2013-01-01	39	38	10	0
2013-02-01	23	14	5	0
2013-03-01	37	17	3	0
2013-04-01	36	17	3	0
2013-05-01	26	8	2	0
2013-06-01	25	21	1	0
2013-07-01	19	9	1	0
2013-08-01	19	6	2	0
2013-09-01	28	20	2	0
2013-10-01	15	16	0	0
2013-11-01	25	12	2	0
2013-12-01	17	14	1	0
2014-01-01	24	17	3	0
2014-02-01	22	19	0	0
2014-03-01	13	7	2	0
2014-04-01	31	11	3	0
2014-05-01	15	8	1	0
2014-06-01	19	14	0	0
2014-07-01	44	10	18	0
2014-08-01	36	16	3	0
2014-09-01	25	11	1	0
2014-10-01	43	21	0	0
2014-11-01	43	31	1	0
2014-12-01	18	27	4	0
2015-01-01	32	11	4	0
2015-02-01	17	35	1	0
2015-03-01	32	26	3	0
2015-04-01	27	16	0	0
2015-05-01	26	3	9	0
2015-06-01	16	9	3	0
2015-07-01	22	13	1	0
2015-08-01	24	12	0	0
2015-09-01	24	19	0	0
2015-10-01	40	15	2	0
2015-11-01	28	18	1	0
2015-12-01	34	9	1	0
2016-01-01	21	10	2	0
2016-02-01	22	10	0	0
2016-03-01	26	15	0	1
2016-04-01	43	48	3	0
