date	html	pdf	abstract	epdf
2013-09-01	7	2	3	0
2013-10-01	18	2	7	0
2013-11-01	21	3	4	0
2013-12-01	13	2	2	0
2014-01-01	15	0	2	0
2014-02-01	7	5	0	0
2014-03-01	11	5	0	0
2014-04-01	9	0	2	0
2014-05-01	4	4	2	0
2014-06-01	5	1	0	0
2014-07-01	9	1	9	0
2014-08-01	9	2	2	0
2014-09-01	12	0	1	0
2014-10-01	3	0	2	0
2014-11-01	4	1	1	0
2014-12-01	9	2	3	0
2015-01-01	22	1	4	0
2015-02-01	7	2	3	0
2015-03-01	11	2	2	0
2015-04-01	33	1	1	0
2015-05-01	6	2	5	0
2015-06-01	7	5	1	0
2015-07-01	7	2	1	0
2015-08-01	4	2	0	0
2015-09-01	7	3	1	0
2015-10-01	16	0	1	0
2015-11-01	19	8	3	0
2015-12-01	21	0	0	0
2016-01-01	14	2	3	0
2016-02-01	8	3	1	0
2016-03-01	10	4	4	0
2016-04-01	28	5	2	0
