date	html	pdf	abstract	epdf
2013-05-01	29	17	1	0
2013-06-01	34	11	3	0
2013-07-01	29	21	2	0
2013-08-01	26	14	4	0
2013-09-01	31	23	1	0
2013-10-01	36	21	5	0
2013-11-01	52	21	6	0
2013-12-01	35	13	0	0
2014-01-01	37	19	2	0
2014-02-01	25	19	3	0
2014-03-01	38	17	0	0
2014-04-01	41	15	1	0
2014-05-01	43	56	2	0
2014-06-01	23	44	1	0
2014-07-01	35	33	6	0
2014-08-01	26	15	1	0
2014-09-01	28	25	1	0
2014-10-01	36	23	2	0
2014-11-01	29	11	1	0
2014-12-01	24	8	2	0
2015-01-01	35	15	3	0
2015-02-01	24	11	2	0
2015-03-01	29	30	2	0
2015-04-01	33	28	2	0
2015-05-01	38	26	9	0
2015-06-01	36	24	2	2
2015-07-01	21	36	1	0
2015-08-01	23	21	0	0
2015-09-01	54	45	4	0
2015-10-01	48	34	6	0
2015-11-01	28	37	6	0
2015-12-01	24	21	4	0
2016-01-01	22	25	8	0
2016-02-01	12	40	4	0
2016-03-01	25	39	4	0
2016-04-01	24	55	4	0
