date	html	pdf	abstract	epdf
2014-05-01	23	28	4	0
2014-06-01	27	9	8	0
2014-07-01	58	8	14	0
2014-08-01	25	5	5	0
2014-09-01	18	4	2	0
2014-10-01	30	1	3	0
2014-11-01	48	7	2	0
2014-12-01	50	3	2	0
2015-01-01	50	5	4	0
2015-02-01	36	5	3	0
2015-03-01	30	4	4	0
2015-04-01	24	5	2	0
2015-05-01	26	8	5	0
2015-06-01	28	6	2	1
2015-07-01	12	0	1	0
2015-08-01	31	3	1	0
2015-09-01	22	7	0	0
2015-10-01	27	0	3	0
2015-11-01	30	2	2	0
2015-12-01	26	1	5	0
2016-01-01	25	4	3	0
2016-02-01	22	2	4	0
2016-03-01	15	5	1	1
2016-04-01	23	11	1	0
