date	html	pdf	abstract	epdf
2013-10-01	12	8	6	0
2013-11-01	14	15	3	0
2013-12-01	8	3	0	0
2014-01-01	7	2	3	0
2014-02-01	10	4	0	0
2014-03-01	7	3	0	0
2014-04-01	17	6	3	0
2014-05-01	1	4	2	0
2014-06-01	5	4	2	0
2014-07-01	30	2	15	0
2014-08-01	24	3	2	0
2014-09-01	11	0	1	0
2014-10-01	7	5	1	0
2014-11-01	11	1	2	0
2014-12-01	11	5	2	0
2015-01-01	18	9	2	0
2015-02-01	3	3	3	0
2015-03-01	16	10	3	0
2015-04-01	18	8	3	0
2015-05-01	9	12	5	0
2015-06-01	9	7	1	0
2015-07-01	3	6	5	0
2015-08-01	12	6	0	0
2015-09-01	11	7	3	0
2015-10-01	19	4	4	0
2015-11-01	11	5	3	0
2015-12-01	15	3	0	0
2016-01-01	11	12	6	0
2016-02-01	14	20	2	0
2016-03-01	14	8	1	0
2016-04-01	13	4	2	0
