date	html	pdf	abstract	epdf
2012-01-01	120	43	0	0
2012-02-01	147	35	1	0
2012-03-01	177	33	1	0
2012-04-01	177	19	0	0
2012-05-01	177	59	1	0
2012-06-01	156	9	0	0
2012-07-01	122	17	0	0
2012-08-01	149	14	0	0
2012-09-01	180	18	1	0
2012-10-01	210	25	0	0
2012-11-01	256	25	1	0
2012-12-01	173	34	3	0
2013-01-01	308	42	1	0
2013-02-01	431	53	1	0
2013-03-01	395	40	1	0
2013-04-01	409	28	2	0
2013-05-01	270	16	1	0
2013-06-01	140	13	2	0
2013-07-01	83	11	1	0
2013-08-01	89	7	1	0
2013-09-01	184	14	0	0
2013-10-01	286	24	0	0
2013-11-01	232	43	1	0
2013-12-01	226	50	2	0
2014-01-01	262	45	2	0
2014-02-01	184	32	0	0
2014-03-01	256	36	1	0
2014-04-01	230	59	1	0
2014-05-01	229	82	2	0
2014-06-01	267	97	2	0
2014-07-01	255	65	13	0
2014-08-01	220	28	2	0
2014-09-01	288	27	1	0
2014-10-01	386	48	2	0
2014-11-01	406	90	2	0
2014-12-01	303	35	3	0
2015-01-01	319	28	4	0
2015-02-01	343	42	2	0
2015-03-01	421	21	2	0
2015-04-01	350	20	2	0
2015-05-01	248	106	9	0
2015-06-01	217	97	1	6
2015-07-01	203	79	0	0
2015-08-01	180	96	1	0
2015-09-01	228	134	0	0
2015-10-01	476	202	1	1
2015-11-01	388	169	1	0
2015-12-01	363	130	0	0
2016-01-01	476	148	1	0
2016-02-01	756	304	3	0
2016-03-01	636	312	0	0
2016-04-01	725	303	1	0
