date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	73	36	0	0
2012-02-01	40	23	0	0
2012-03-01	89	54	1	0
2012-04-01	110	39	0	0
2012-05-01	160	70	1	0
2012-06-01	174	63	3	0
2012-07-01	138	42	0	0
2012-08-01	116	60	0	0
2012-09-01	119	32	1	0
2012-10-01	152	57	0	0
2012-11-01	158	51	1	0
2012-12-01	72	34	2	0
2013-01-01	79	54	2	0
2013-02-01	128	39	1	0
2013-03-01	197	93	3	0
2013-04-01	212	38	3	0
2013-05-01	221	52	2	0
2013-06-01	154	65	1	0
2013-07-01	118	27	3	0
2013-08-01	108	35	1	0
2013-09-01	125	37	0	0
2013-10-01	179	41	0	0
2013-11-01	189	74	2	0
2013-12-01	92	43	0	0
2014-01-01	68	33	2	0
2014-02-01	104	67	1	0
2014-03-01	117	76	4	0
2014-04-01	125	69	2	0
2014-05-01	176	130	2	0
2014-06-01	146	88	0	0
2014-07-01	153	83	15	0
2014-08-01	132	73	2	0
2014-09-01	112	88	1	0
2014-10-01	146	95	2	0
2014-11-01	233	112	0	0
2014-12-01	129	63	0	0
2015-01-01	136	49	3	0
2015-02-01	134	45	2	0
2015-03-01	173	80	2	0
2015-04-01	193	0	6	0
2015-05-01	247	0	8	5
2015-06-01	278	64	3	19
2015-07-01	213	85	0	2
2015-08-01	227	103	1	0
2015-09-01	175	92	2	0
2015-10-01	152	126	1	2
2015-11-01	183	118	4	0
2015-12-01	149	82	1	0
2016-01-01	122	76	4	0
2016-02-01	152	57	2	0
2016-03-01	159	36	0	0
2016-04-01	142	27	0	0
