date	html	pdf	abstract	epdf
2013-03-01	9	4	1	0
2013-04-01	35	10	10	0
2013-05-01	46	9	5	0
2013-06-01	9	1	0	0
2013-07-01	14	3	2	0
2013-08-01	7	3	1	0
2013-09-01	19	6	3	0
2013-10-01	18	9	6	0
2013-11-01	13	5	4	0
2013-12-01	12	6	0	0
2014-01-01	15	4	2	0
2014-02-01	11	7	0	0
2014-03-01	22	11	0	0
2014-04-01	16	4	1	0
2014-05-01	13	4	2	0
2014-06-01	3	6	0	0
2014-07-01	24	3	8	0
2014-08-01	10	8	3	0
2014-09-01	12	8	1	0
2014-10-01	11	3	1	0
2014-11-01	12	3	2	0
2014-12-01	13	5	4	0
2015-01-01	23	3	4	0
2015-02-01	9	1	2	0
2015-03-01	16	7	2	0
2015-04-01	9	3	7	0
2015-05-01	12	6	9	0
2015-06-01	14	9	9	1
2015-07-01	9	5	0	0
2015-08-01	10	8	0	0
2015-09-01	5	9	1	0
2015-10-01	17	7	1	0
2015-11-01	19	10	6	0
2015-12-01	20	5	0	0
2016-01-01	13	10	2	0
2016-02-01	13	1	6	0
2016-03-01	12	6	0	0
2016-04-01	33	8	3	0
