date	html	pdf	abstract	epdf
2012-01-01	111	17	3	0
2012-02-01	185	43	2	0
2012-03-01	460	364	2	0
2012-04-01	371	75	6	0
2012-05-01	453	76	6	0
2012-06-01	306	57	2	0
2012-07-01	171	38	5	0
2012-08-01	180	25	6	0
2012-09-01	257	35	3	0
2012-10-01	265	29	3	0
2012-11-01	244	35	3	0
2012-12-01	165	22	3	0
2013-01-01	214	89	6	0
2013-02-01	148	79	3	0
2013-03-01	237	123	4	0
2013-04-01	224	146	18	0
2013-05-01	219	127	1	0
2013-06-01	224	82	1	0
2013-07-01	105	35	1	0
2013-08-01	105	86	2	0
2013-09-01	139	84	0	0
2013-10-01	152	174	0	0
2013-11-01	180	141	3	0
2013-12-01	113	67	3	0
2014-01-01	65	72	2	0
2014-02-01	75	16	1	0
2014-03-01	129	43	1	0
2014-04-01	100	38	2	0
2014-05-01	121	47	3	0
2014-06-01	72	61	3	0
2014-07-01	84	45	19	0
2014-08-01	82	65	4	0
2014-09-01	69	69	1	0
2014-10-01	114	39	1	0
2014-11-01	64	29	2	0
2014-12-01	39	16	6	0
2015-01-01	43	12	0	0
2015-02-01	77	24	5	0
2015-03-01	63	65	2	0
2015-04-01	207	72	4	0
2015-05-01	333	71	8	1
2015-06-01	298	84	2	11
2015-07-01	136	24	0	0
2015-08-01	118	95	0	0
2015-09-01	157	174	0	0
2015-10-01	144	221	1	0
2015-11-01	139	177	1	0
2015-12-01	95	105	2	0
2016-01-01	72	78	1	0
2016-02-01	75	68	0	0
2016-03-01	121	135	0	0
2016-04-01	134	114	0	0
