date	html	pdf	abstract	epdf
2013-02-01	15	10	6	0
2013-03-01	25	32	11	0
2013-04-01	39	23	16	0
2013-05-01	41	17	3	0
2013-06-01	18	9	7	0
2013-07-01	17	6	4	0
2013-08-01	13	2	5	0
2013-09-01	26	7	5	0
2013-10-01	15	8	4	0
2013-11-01	14	5	3	0
2013-12-01	17	7	4	0
2014-01-01	14	4	2	0
2014-02-01	19	9	0	0
2014-03-01	14	10	12	0
2014-04-01	17	8	2	0
2014-05-01	10	7	11	0
2014-06-01	8	3	7	0
2014-07-01	33	18	21	0
2014-08-01	10	5	2	0
2014-09-01	14	5	7	0
2014-10-01	13	18	2	0
2014-11-01	13	6	3	0
2014-12-01	11	6	5	0
2015-01-01	34	12	9	0
2015-02-01	16	10	6	0
2015-03-01	22	13	2	0
2015-04-01	24	31	12	0
2015-05-01	17	12	11	0
2015-06-01	15	17	1	0
2015-07-01	4	5	13	0
2015-08-01	14	8	1	0
2015-09-01	9	10	1	0
2015-10-01	16	13	4	0
2015-11-01	18	8	5	0
2015-12-01	14	5	1	0
2016-01-01	8	10	2	0
2016-02-01	17	14	1	0
2016-03-01	13	17	3	0
2016-04-01	18	8	6	0
