date	html	pdf	abstract	epdf
2013-02-01	14	27	2	0
2013-03-01	39	40	14	0
2013-04-01	32	26	22	0
2013-05-01	49	24	4	0
2013-06-01	12	27	5	0
2013-07-01	21	20	2	0
2013-08-01	18	34	4	0
2013-09-01	20	7	0	0
2013-10-01	16	19	3	0
2013-11-01	9	14	5	0
2013-12-01	20	11	0	0
2014-01-01	21	10	3	0
2014-02-01	29	16	0	0
2014-03-01	23	13	0	0
2014-04-01	18	9	1	0
2014-05-01	21	19	2	0
2014-06-01	17	6	1	0
2014-07-01	50	18	7	0
2014-08-01	17	7	2	0
2014-09-01	17	14	1	0
2014-10-01	25	15	1	0
2014-11-01	35	6	1	0
2014-12-01	44	5	2	0
2015-01-01	63	5	7	0
2015-02-01	21	4	2	0
2015-03-01	23	10	5	0
2015-04-01	26	10	2	0
2015-05-01	24	8	7	0
2015-06-01	21	8	2	2
2015-07-01	20	13	0	0
2015-08-01	20	6	0	0
2015-09-01	26	6	1	0
2015-10-01	42	11	2	0
2015-11-01	37	8	2	0
2015-12-01	30	3	0	0
2016-01-01	40	5	1	0
2016-02-01	24	10	1	0
2016-03-01	29	10	1	0
2016-04-01	31	10	0	0
