date	html	pdf	abstract	epdf
2013-12-01	31	21	2	0
2014-01-01	26	19	7	0
2014-02-01	39	17	7	0
2014-03-01	26	20	0	0
2014-04-01	32	26	2	0
2014-05-01	37	20	2	0
2014-06-01	16	13	1	0
2014-07-01	51	13	13	0
2014-08-01	60	27	2	0
2014-09-01	30	11	2	0
2014-10-01	45	21	2	0
2014-11-01	51	13	1	0
2014-12-01	41	13	9	0
2015-01-01	52	8	3	0
2015-02-01	33	8	2	0
2015-03-01	81	39	2	0
2015-04-01	53	11	14	0
2015-05-01	39	32	9	0
2015-06-01	58	23	9	5
2015-07-01	47	20	0	0
2015-08-01	34	54	0	0
2015-09-01	36	65	1	0
2015-10-01	39	83	1	0
2015-11-01	28	49	2	0
2015-12-01	31	34	0	0
2016-01-01	20	46	3	0
2016-02-01	44	37	3	0
2016-03-01	38	53	1	0
2016-04-01	39	69	3	0
