date	html	pdf	abstract	epdf
2013-11-01	21	4	2	0
2013-12-01	23	15	2	0
2014-01-01	27	8	7	0
2014-02-01	27	11	3	0
2014-03-01	17	7	0	0
2014-04-01	17	12	1	0
2014-05-01	23	7	3	0
2014-06-01	15	6	0	0
2014-07-01	22	7	10	0
2014-08-01	17	9	5	0
2014-09-01	22	5	1	0
2014-10-01	15	4	2	0
2014-11-01	20	3	2	0
2014-12-01	12	3	3	0
2015-01-01	18	3	1	0
2015-02-01	11	2	4	0
2015-03-01	17	13	3	0
2015-04-01	17	3	6	0
2015-05-01	21	11	6	0
2015-06-01	23	7	3	2
2015-07-01	12	3	0	0
2015-08-01	8	5	0	0
2015-09-01	10	11	0	0
2015-10-01	19	0	1	0
2015-11-01	13	2	6	0
2015-12-01	18	6	0	0
2016-01-01	16	5	3	0
2016-02-01	4	2	2	0
2016-03-01	12	8	0	0
2016-04-01	23	8	2	0
