date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	58	3	4	0
2012-02-01	28	6	3	0
2012-03-01	74	21	3	0
2012-04-01	55	27	5	0
2012-05-01	59	26	2	0
2012-06-01	78	20	2	0
2012-07-01	57	6	2	0
2012-08-01	47	19	2	0
2012-09-01	34	15	6	0
2012-10-01	60	16	11	0
2012-11-01	102	21	7	0
2012-12-01	42	13	3	0
2013-01-01	37	15	6	0
2013-02-01	48	17	1	0
2013-03-01	93	23	6	0
2013-04-01	89	37	9	0
2013-05-01	92	33	3	0
2013-06-01	67	16	4	0
2013-07-01	45	12	6	0
2013-08-01	60	10	5	0
2013-09-01	71	9	2	0
2013-10-01	111	19	3	0
2013-11-01	121	23	6	0
2013-12-01	58	14	0	0
2014-01-01	38	9	5	0
2014-02-01	42	18	0	0
2014-03-01	74	19	4	0
2014-04-01	65	15	2	0
2014-05-01	99	28	1	0
2014-06-01	69	35	1	0
2014-07-01	46	51	13	0
2014-08-01	43	64	5	0
2014-09-01	59	55	3	0
2014-10-01	68	64	1	0
2014-11-01	79	77	1	0
2014-12-01	48	40	4	0
2015-01-01	52	22	2	0
2015-02-01	34	34	3	0
2015-03-01	71	75	2	0
2015-04-01	81	86	2	0
2015-05-01	76	86	7	0
2015-06-01	89	36	2	5
2015-07-01	53	14	0	0
2015-08-01	63	14	0	0
2015-09-01	72	16	7	0
2015-10-01	56	16	13	0
2015-11-01	73	14	2	0
2015-12-01	49	12	0	0
2016-01-01	39	12	3	0
2016-02-01	58	14	1	0
2016-03-01	69	14	3	0
2016-04-01	81	9	0	0
