date	html	pdf	abstract	epdf
2012-01-01	10	5	1	0
2012-02-01	11	9	1	0
2012-03-01	7	17	0	0
2012-04-01	25	21	0	0
2012-05-01	18	14	2	0
2012-06-01	10	2	0	0
2012-07-01	3	4	0	0
2012-08-01	8	7	0	0
2012-09-01	13	10	1	0
2012-10-01	21	13	1	0
2012-11-01	27	7	0	0
2012-12-01	10	5	1	0
2013-01-01	9	0	1	0
2013-02-01	2	3	2	0
2013-03-01	9	9	3	0
2013-04-01	18	5	7	0
2013-05-01	29	12	0	0
2013-06-01	12	5	2	0
2013-07-01	5	3	1	0
2013-08-01	17	42	1	0
2013-09-01	12	6	0	0
2013-10-01	10	4	0	0
2013-11-01	8	26	1	0
2013-12-01	3	16	0	0
2014-01-01	8	8	2	0
2014-02-01	13	13	0	0
2014-03-01	13	12	2	0
2014-04-01	15	18	2	0
2014-05-01	13	34	1	0
2014-06-01	9	23	2	0
2014-07-01	24	34	9	0
2014-08-01	6	33	2	0
2014-09-01	8	24	2	0
2014-10-01	7	19	1	0
2014-11-01	14	22	0	0
2014-12-01	4	9	6	0
2015-01-01	17	3	1	0
2015-02-01	8	9	2	0
2015-03-01	15	11	3	0
2015-04-01	22	20	5	0
2015-05-01	17	22	7	0
2015-06-01	18	24	2	0
2015-07-01	13	28	0	0
2015-08-01	11	22	0	0
2015-09-01	10	67	1	0
2015-10-01	14	85	1	0
2015-11-01	17	39	1	0
2015-12-01	15	25	0	0
2016-01-01	9	34	1	0
2016-02-01	13	11	0	0
2016-03-01	15	16	0	0
2016-04-01	21	14	0	0
