date	html	pdf	abstract	epdf
2013-02-01	11	10	5	0
2013-03-01	35	29	21	0
2013-04-01	38	19	14	0
2013-05-01	30	13	10	0
2013-06-01	10	7	10	0
2013-07-01	26	9	6	0
2013-08-01	14	3	7	0
2013-09-01	20	1	5	0
2013-10-01	23	11	4	0
2013-11-01	30	14	2	0
2013-12-01	25	19	1	0
2014-01-01	16	10	3	0
2014-02-01	28	9	1	0
2014-03-01	25	7	1	0
2014-04-01	28	6	2	0
2014-05-01	19	12	3	0
2014-06-01	18	8	1	0
2014-07-01	52	12	15	0
2014-08-01	17	9	2	0
2014-09-01	17	2	1	0
2014-10-01	18	11	3	0
2014-11-01	32	16	3	0
2014-12-01	54	18	7	0
2015-01-01	70	15	8	0
2015-02-01	37	20	8	0
2015-03-01	20	5	6	0
2015-04-01	13	2	6	0
2015-05-01	25	8	10	0
2015-06-01	28	5	4	4
2015-07-01	20	7	4	1
2015-08-01	15	4	3	0
2015-09-01	17	6	6	0
2015-10-01	40	16	7	0
2015-11-01	25	17	8	0
2015-12-01	26	7	5	0
2016-01-01	22	12	5	0
2016-02-01	18	8	4	0
2016-03-01	19	14	1	0
2016-04-01	29	9	3	1
