date	html	pdf	abstract	epdf
2012-10-01	118	23	2	0
2012-11-01	151	44	3	0
2012-12-01	108	57	3	0
2013-01-01	159	58	6	0
2013-02-01	181	86	4	0
2013-03-01	353	122	13	0
2013-04-01	390	80	4	0
2013-05-01	333	88	1	0
2013-06-01	282	71	2	0
2013-07-01	233	62	3	0
2013-08-01	259	85	2	0
2013-09-01	269	74	0	0
2013-10-01	249	80	0	0
2013-11-01	317	94	2	0
2013-12-01	257	53	1	0
2014-01-01	206	122	4	0
2014-02-01	213	100	2	0
2014-03-01	267	126	1	0
2014-04-01	298	119	3	0
2014-05-01	412	106	1	0
2014-06-01	385	91	1	0
2014-07-01	290	105	5	0
2014-08-01	271	81	2	0
2014-09-01	339	123	1	0
2014-10-01	369	80	1	0
2014-11-01	456	98	0	0
2014-12-01	313	83	6	0
2015-01-01	211	62	3	0
2015-02-01	231	68	4	0
2015-03-01	388	124	2	0
2015-04-01	456	147	10	0
2015-05-01	587	198	12	4
2015-06-01	553	145	11	54
2015-07-01	353	132	1	0
2015-08-01	316	101	1	0
2015-09-01	322	149	1	1
2015-10-01	349	197	1	0
2015-11-01	514	182	6	0
2015-12-01	270	76	1	0
2016-01-01	212	83	3	0
2016-02-01	308	82	2	0
2016-03-01	390	179	0	0
2016-04-01	373	99	0	1
